"Data Source","World Development Indicators",

"Last Updated Date","2025-07-01",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Mexico","MEX","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","7.61061946902655","7.09117221418234","8","9.18181818181818","9.04449307075128","9.95132504056247","10.7402652973898","11.3428943937419","11.4238504988874","10.5458420369711","11.2178724526942","12.9993944590934","12.6232738045011","12.3125786260335","11.8649988837766","12.7475743653032","11.4119619762249","12.1392112213917","11.8483646611837","11.5944926057709","11.6024353429574","8.56713248361392","8.09605918537858","8.03161830575895","8.31438930391734","8.59224064670855","7.70264913994996","8.18517646667802","9.13229541250167","","","","","","","","9.5787715278782","9.23460486136909","9.67531745462168","9.61707214507843","9.35241106361326","9.88361012140901","10.2428550424697","12.3459757808372","13.1237856071941","12.6874317280509","12.7121572984277","12.787748609973","13.8975134527584","13.411262121913","13.408403759922","14.2293414351689","",
"Marshall Islands","MHL","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.3324931787176","18.4019656084656","17.7219137181875","17.0381021474173","16.3862307692308","16.4876357296137","15.8567516129032","17.3577109417529","17.3583439048563","17.6218348151614","17.9181818181818","18.6008967865081","17.1555004135649","","","","",
"Middle income","MIC","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.0570970764129","10.6496030353421","11.2078316900557","11.6533914491513","11.3276595707858","11.762611062058","11.9840958694861","11.8632095238729","11.7765226487437","11.4185760127123","11.4330486909811","11.3111246965253","11.381366831575","11.2741842603669","10.861317609341","10.6114264550109","10.7680477179038","10.2357594933147","10.4895936746692","",
"North Macedonia","MKD","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.425098651308","18.0826616858798","19.0748302217282","18.5239461061968","17.1295782664692","16.8656928030442","16.999651001969","16.4166504179317","15.6689580043276","16.2352837081218","16.8182331222247","16.9511578216024","17.1611135905492","17.5749363175957","17.0832810795126","16.1270346639672","17.3929631432116","17.6879383146833","17.8609032683779","",
"Mali","MLI","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.7850780299968","10.585476749792","11.1732839031018","12.7679538099709","10.4950321283737","10.3738916438799","10.3806120103924","10.3497030498167","9.49779327164581","10.5419119898934","10.4431901483691","10.5131947582714","10.8540720645761","10.944741779373","10.7220403356988","11.8533619936548","12.8969929658629","13.3300422900318","9.78065544204356","12.2370535462025","11.9520024969323","","","","",
"Malta","MLT","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","21.1711890730043","22.0143962946863","20.6659996999455","18.874721892246","17.7326365800818","18.3548309199279","19.1585531758364","","19.6942424223645","19.234036012698","18.5109664648153","17.8628441766262","16.8415187923307","17.6766655483894","17.1803216090225","16.5521534464962","17.5989121840081","17.8970137020048","18.2170565106161","18.4817231961888","18.9630567866397","19.4313728061964","18.1654042953756","20.3481282370681","18.2113724879265","20.050663768797","18.3363556192471","20.5102729866255","21.0263341126726","22.1709588902169","23.1452750797684","23.3406075323108","23.5412508803072","25.3412024961018","25.8332880624449","26.8857360888968","25.6644468131078","25.8974682971551","25.1397908735498","25.4110072148213","25.2954088688708","25.1421033341581","25.5760346210372","24.3217053391404","26.2493786095596","26.0056800216801","25.426819867154","25.1029746671277","22.4782873603531","22.4268011285617","22.6195095979232","21.8698509919937","",
"Myanmar","MMR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","9.42479753366172","7.612796448263","7.92264763025389","8.80519186781064","10.4564792033779","10.0094338048831","10.2114167420344","9.61174895435775","9.9277052238806","9.83102245487561","9.23669818868891","8.58443574407767","8.25519326447815","7.41173670242276","6.3655418074506","4.49352671473442","4.26178737654007","6.19778414572987","5.61020629285277","5.03739654451358","4.72801035299943","4.25171345046186","3.74448720005159","3.9593171544736","4.41523918074799","3.51930951883989","2.75274845684649","2.96650745818451","2.25714041101971","2.0010471703619","2.21041186420545","3.27245665609108","3.88177835640941","","","","","","","4.52409369741194","5.52956758874506","5.84092892509683","6.01128503979227","7.17585983640205","6.07774232896579","2.75697125272766","6.01765247726484","","","","","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.6147655606","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mongolia","MNG","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.0813657403444","17.5173290209183","11.3241649294688","9.77395635608051","9.60234781614151","10.5724331514759","8.35867208733412","9.80581787762116","13.9101606963282","14.6620591872387","13.3692402225643","18.0387455713481","","","28.7099746786874","23.4791764785419","21.6518153603901","16.5402944034255","19.5931192505774","18.466991091551","15.3121421838175","15.7312080369785","12.9016342446788","11.8941379230625","11.3509934515419","13.5469084468923","16.6885283141983","16.8505209165187","14.1457872325812","16.9088495192029","","","",
"Northern Mariana Islands","MNP","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.3466100309506","16.7995295127161","18.6287778328985","21.5406521425782","23.9653838768408","20.0064845206447","20.0767622116195","22.1120849463555","21.1926368441561","26.6828600594733","21.5267029366581","22.7477557091156","22.66159088001","","",
"Mauritania","MRT","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mauritius","MUS","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","14.2257807791147","11.5117151543568","16.2645284795091","19.8538586225002","19.4532571440434","17.4937681927493","16.2820848639983","18.1697558918347","17.4078943455856","16.4387939435229","18.8367193058753","19.2581157792252","17.7713156969784","17.5419850967209","17.5760856015597","19.0101606257892","19.8262230758598","19.3857925267581","20.0238380895215","18.8958729076362","17.8601562223385","18.038632188371","15.9001352002415","14.6161928118565","15.7810071488851","15.7808862294593","16.5261463793959","16.7284303346812","14.939651933863","14.8071830302121","15.8814971482717","16.0245110309857","17.0271316668288","16.0286714228025","15.1054617551751","16.9672194586532","18.0730130657124","18.0167133723215","18.0045184138976","18.6217074867957","18.1226037396896","18.083856415995","8.75800596765304","17.6077916536348","17.9326440888549","18.4060481114775","19.4074380794676","20.7062334641793","18.264394630822","19.080327756746","20.5492796301866","",
"Malawi","MWI","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.94018426717949","10.5634650209755","10.6177069783918","9.31571514240387","9.7087435618013","10.9491092554382","10.5365817797809","10.638963161967","12.1843017846966","12.1756578865314","11.9752126690082","12.130562742797","11.5877528800224","13.5038573942269","","",
"Malaysia","MYS","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.3779263159554","19.7533668092053","16.7301574972727","14.0937080235667","13.6669089031737","17.7948888050621","17.4469550876406","15.4956551225138","15.1990937626569","14.8263910607125","14.5161969824928","14.3037228371975","14.6629582567858","14.9405015326636","13.3321953103767","14.794353171378","15.613146742555","15.310235280489","14.8407907140268","14.0568621293393","13.5507251724192","12.9459662411797","12.0226658594691","11.9363488299347","10.8846712054019","11.2160748437663","11.6374738583074","12.5725185914202","",
"North America","NAC","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","11.819937300154","11.4952124913005","11.8376203613283","11.1858004966455","10.7488368815829","11.6186463229876","11.5423590501612","12.0038076635128","12.1383526516402","12.5505099560623","11.9786266418126","10.3482682349497","10.1597156537786","10.3842401634117","10.1630458873215","10.9488457256785","10.5959432728889","10.7824403801772","10.7766432407143","10.6684549637526","10.3533937611155","10.590727107082","10.832697565218","11.177875813983","11.587749220232","12.0620940359665","12.5294917804006","12.4682983226782","13.1318982012694","12.0561028882986","10.1676584906392","9.71839211788251","9.86252661034934","10.9052307465105","11.4844562081136","11.4644686253515","10.4566742175422","8.27925229758998","8.83383348440614","9.73230804091647","9.92617817142127","10.5595433256437","10.9773248133569","11.2858771529435","10.9947089194035","11.5984961034504","10.1966122195425","10.1287045331405","10.4394289886818","11.5421915737936","12.6038324295541","10.9159377732334","",
"Namibia","NAM","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.0105648831849","26.9573305262972","25.1057047193092","26.1303454598085","24.0886148869007","25.0186945495627","23.9866294787519","26.6687060096273","25.6934877320742","27.9151280086767","27.4285090407923","26.3094628493947","26.0619966741516","23.1947692240056","24.2728217434857","25.7290098770124","29.0721666064647","30.5252906049617","29.70119351839","29.0723052633118","25.5423159777691","29.5505904218204","32.9327514425925","32.9807193371969","34.6286881010585","33.4223868666157","29.673463838066","31.3076966346094","28.9317139130964","30.3930951920007","31.2059110714252","28.0639865897267","27.1668398520557","32.9629020983214","",
"New Caledonia","NCL","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","9.42103314061603","9.15454538429602","9.49659853127037","10.9097835281136","11.7645285971099","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nigeria","NGA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Nicaragua","NIC","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.2658373469951","18.2393673743543","19.8495091477019","18.9808828317596","8.9936659409003","9.40273440161028","9.49444128842394","10.589091758038","11.0364830637541","10.7189463745964","10.6468701120311","9.80250806649996","10.3954991061828","11.7208158960434","12.1881791801183","12.8998034816805","13.6842084660093","13.8620870800837","13.2016760492309","13.1376609454229","13.6783665497108","14.5197030493667","15.0091410767164","15.0204349649964","15.3162602503007","15.5895752369993","16.1664558122422","16.5737893236188","15.6994321039163","17.4217765048676","17.0109140687159","18.8207923792213","19.8606394420617","19.9424179242094","",
"Netherlands","NLD","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","22.4276186738389","21.1850923390379","22.3038880763896","22.2715663063658","23.360548909343","23.155638977222","23.0860471816569","23.0408988335812","21.8719291918288","21.654059321893","20.7555405437618","20.1281034260548","20.31235651826","21.2274059070687","22.5021232879089","22.57585646093","21.8612157478355","23.2519977765877","24.455125791806","23.6017749970879","24.2803317656498","21.8146512904741","20.8394943520628","21.4375905010136","20.9029919385381","20.6795681277685","21.186119963917","20.9294302628756","21.0083633404495","21.0800932986811","20.0840549930958","20.3554356598247","20.8877969055651","21.1017560822819","21.2500501786359","21.7043170648197","20.8039697035576","20.8014655797158","20.6643770778933","20.3223179669174","20.5597633296122","21.5393728808314","21.7961168520041","22.3479015517062","23.0613921884343","22.9523938963993","23.575774886203","23.9228232020312","24.3086759015198","23.898794550321","24.8408812672174","",
"Norway","NOR","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","22.9516797537644","20.6899205713934","20.4622985922237","20.3859201973826","21.531825065394","22.0805727526158","21.8195311763235","22.2386989114235","25.1138152375746","26.2502979345941","25.3130526185618","24.5587192015247","24.5323661463496","25.6546029352669","25.6212279519927","23.628152987837","22.154275663922","20.477650020603","21.3044817639536","21.5761049099656","20.7364963171495","20.7364733031642","21.7428519841916","23.0049068773115","23.9368258567593","23.8919165191792","23.9569539127065","24.254241932058","26.6719544744926","26.039313005359","27.1341211972036","25.8695458085888","27.3169686872771","28.2037338316716","28.7982988676647","28.0802178144493","27.7643980954451","25.8473541139282","26.7437669626856","27.5519417038651","26.8725432287815","25.0101364415185","23.412031718882","22.0885488164749","21.9603759264578","22.2900403628777","23.3136059270012","23.2830044006887","21.2531867719174","25.5055180112726","31.3445975469679","27.0526715460901","",
"Nepal","NPL","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.99669296820608","6.62030193617176","6.48334407233372","6.6546373561321","7.72913404793448","8.98551385878864","8.71991418688457","8.72365986603116","8.63933254666024","8.42250523336725","8.73598111139219","8.80257474738339","8.56058314089016","8.65181185256516","8.97495850015557","9.17945342137588","8.77975841023477","9.7724734037072","10.4400864087645","11.844036864345","13.3961154418188","11.6246777452046","12.040804546654","13.297885857998","13.9949104858592","14.6863045680746","16.143749756907","17.9993621205853","19.0828260583935","19.8090602391943","15.7736497317824","17.4853032787772","","","",
"Nauru","NRU","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.108825959168","17.0750727285013","25.3127258791675","22.6523815757308","28.8565753776279","34.2277700861486","44.4022650945608","","","","",
"New Zealand","NZL","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","24.4664634146341","26.0515161395501","28.3580613254204","27.9768177028451","27.5565740475508","29.6042958511794","28.2120699379583","29.1553923463471","29.324088682222","30.0531914893617","30.5081680631744","28.3057125091243","28.6586095488812","29.6938796658998","30.183079391921","33.2464585760716","32.7002865819753","","","","","","","","","","","","","28.5576325439741","28.2080536465923","29.2481384340701","29.2579312754353","30.3129068290198","31.9858840492082","30.1098712722247","31.4531634367708","29.6147937834688","26.0863599795934","25.6377455807193","26.8561025302167","26.7013034406368","26.8264180769563","27.3932675715756","27.248046177576","27.3073724293413","27.4641320738705","28.1486899853704","27.3341846674622","29.0219318846956","29.6007619907085","","",
"OECD members","OED","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","13.7845822524311","13.4839850631667","13.9706344421998","13.7854870550338","13.930295018346","14.3899828034044","14.3162696720035","14.4990977758077","14.858009721266","15.2104814047551","15.1340745809968","14.4810032217605","14.3101901562211","14.5283831796214","14.547109256517","14.8959768232033","14.6568513049894","14.6096881160973","14.517037650379","14.4657380425737","14.1333025079529","14.0242003816681","14.6096345923567","15.0816614526992","15.3922435682788","15.8515066868603","16.1218430543418","16.2838884619846","16.7037826682476","16.3260736407176","15.1816923759135","14.866640094392","14.9266355728561","15.5903105669476","16.0261658311231","16.1321374476437","15.3841914522206","13.8567381974099","14.2726062504406","14.759996799677","14.930922974412","15.3637498008639","15.5498651653137","15.7228820089702","15.6518453917228","15.9879973780512","15.4513108237708","15.4000467881657","15.3809413144688","16.2670722246379","16.8906091053584","15.8801961063321","",
"Oman","OMN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Other small states","OSS","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.481139974415","17.362273969427","18.4390281809133","19.7681742507984","19.8608662507042","19.1951994253364","19.2046896214822","19.6728912472638","20.3821121004688","20.1908905563342","19.4337814701861","19.5812181301359","20.1388824090601","20.5903700854224","21.4669954413412","22.1748440574782","22.7498022865929","21.9208690749821","21.0666179499832","22.552641801806","23.2804684730431","24.9546560804949","23.3064136282298","23.4933160485344","21.1565576028268","24.1343367583934","22.0961597448358","22.0745318269921","21.7858304929664","21.2281229038538","21.2734448169056","21.6852772465694","22.3727953423184","",
"Pakistan","PAK","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","10.3019617139809","11.706885201244","10.9477168272128","11.0329538829738","11.0218500414029","11.5417333015754","12.2838160223687","13.3500441969604","13.5343426936405","12.6786546108546","12.7883266966165","13.2683979590378","12.3295852862501","13.4730201425762","","13.1712242870405","13.7080461711346","","","","","","","","12.742472960641","12.8290938044319","13.1653200625243","7.49968677287633","","","","","","","","","","","","","","","","","","","","","","","","",
"Panama","PAN","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.95964875100329","9.79801961592855","10.0557385161368","9.66574469547863","9.59096781317913","8.64837791499915","8.04998951730443","7.46060570249365","","","",
"Peru","PER","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","12.6535900162032","10.8112534413125","11.0008606335556","11.5577315476657","11.2290743405043","11.6716743004451","12.4930216048552","13.8068828547123","17.9617137691423","15.1163298650848","14.792993420102","11.8977309203536","13.0404097287834","14.9629940376237","13.3821098484947","9.97441585342314","9.6635826761263","7.92165902441559","10.7238952091512","11.0279442716709","11.9830523810582","12.1654220628628","12.9721441686363","13.6847575729859","14.1998141675147","14.3987605306478","14.2348049647571","12.9941892981826","12.6086474992247","12.8971056336871","12.4871426273152","13.411521163568","13.6633689429004","14.1047421923916","15.6699876015142","16.4074683503203","16.5121709202423","14.4565268083919","15.4665717570431","15.9688951452089","16.5466871027669","16.4330066930272","16.7209266785318","14.9196513179116","13.7875476429229","13.1743416510927","14.2863713099787","14.5254040570996","13.2210909618819","15.9243395237971","","","",
"Philippines","PHL","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.3546103589205","12.8095883534011","13.5388730593237","13.6808811803346","14.0378887210762","14.2662552351009","14.8266416552207","14.8614949312421","13.6754637567029","12.8954370860496","12.440324756341","12.2655086469998","11.6681306910299","11.6664325949085","11.3644043893781","11.9242240624029","13.1273014401873","12.9604093017337","13.0335136905172","11.6989355673304","11.63527559371","11.8490007825541","12.3059271151495","12.7438220628562","13.0155171797493","13.0196105917208","13.0871006913218","13.5937937490496","14.0475332790366","14.4884730214742","13.9509857073772","14.1300039313539","14.6190058206626","14.1044351357494","",
"Palau","PLW","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.3567688866424","15.4208233802046","16.5981167086657","17.4509080812985","18.0691802477439","18.3900780129273","19.3373333634922","20.2829074151441","19.8153816428824","19.9291092436975","20.9542208762486","18.3667507739191","18.0809511380327","","","","",
"Papua New Guinea","PNG","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.0734672648072","17.7335256268028","18.2841581813876","19.864395636005","20.5960074498671","19.7271538573297","22.4631845408922","23.7232047008306","20.4802911476754","21.7881674633561","18.9759649951725","24.6964496984504","21.0132469649522","","","","","","","","","","","","17.9099621510466","15.227287056527","12.9486285832779","12.6050017623511","13.1930287477157","13.0219558672863","11.8791955060818","12.1484232095254","14.7704952119672","15.9347989236971","",
"Poland","POL","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.7826807304818","22.2838435133567","21.572394641671","20.8348034382337","20.0841792848044","17.9929799484054","16.8889497903998","15.9791418620791","16.7881339290098","16.6652745114418","15.6185755633767","16.4279824784832","17.0920694072435","18.0573047594226","18.1987400991461","16.0096652913108","16.5370235494052","16.6696825635336","16.0052569222101","15.6742591136229","15.6271982270924","15.6135953190934","16.2090291324573","16.7355756807269","17.1848218488937","17.1407592886385","17.291144093996","18.9590677200004","17.1225309189416","17.9988487014512","",
"Pre-demographic dividend","PRE","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Puerto Rico (US)","PRI","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People's Rep.","PRK","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","11.4863384793651","11.779689116903","12.3141501736832","13.8437889356835","14.112765323655","13.4569738287582","13.7676883482653","15.1808512375022","16.0913627186259","16.5947178932806","18.3379740217818","18.0106344112315","17.6159182852221","17.5512542254756","15.5744268546693","16.9867320693814","17.7391216077902","17.6685020230288","18.2911382360453","20.0262630313972","18.5866180720035","19.3537381086109","19.6949300211616","20.5167584296485","20.2643012437292","20.3818669861493","20.9446611864112","20.880088684727","20.5206092087241","20.8393087479958","19.895163383583","20.0000718562616","20.5984024088293","21.1343208709462","21.3682227414774","21.0759413054563","19.0930961617924","19.8714612760875","21.3595814303725","21.0111817015375","22.8736947705996","22.8746795754976","23.078466918073","22.6170386298855","22.6364061063622","22.8445730542681","22.4472570141358","22.2595830862446","22.2832932193953","23.1729319243708","22.8239254716905","",
"Paraguay","PRY","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.26476450440432","8.35050418277665","7.83787789139878","8.09407229993163","8.32758281699924","8.87121347606682","9.36683510297004","9.45777835121958","8.92936256761543","9.74517637965316","9.64227469729351","9.55906333660439","9.95647441372393","10.0750585766838","9.99575607479091","9.5149992858083","9.794253597875","10.2661363911399","10.1382749910518","",
"West Bank and Gaza","PSE","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.8989797295979","18.8205598040499","18.0201867359045","16.5727659708087","18.4445714116279","18.7602318718174","17.5812816491896","16.2534371585957","16.017293625837","18.5779214645673","19.7299145972775","20.4085254637335","20.6640477717206","18.7818419132978","18.5343072791262","20.8517768532849","21.4745760229569","","","",
"Pacific island small states","PSS","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.069436807599","21.2657568672305","21.679769039614","22.1350717378935","22.2877730589733","21.7088514917888","22.5558839303912","23.2273260928841","22.1657986887327","18.4644264687862","18.1298490243969","19.5868117726644","21.0215443538355","",
"Post-demographic dividend","PST","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","13.8583388945906","13.5269317610451","14.0075272353542","13.724526355581","13.8157171796761","14.2702206901094","14.1808528634604","14.3756706020833","14.766128821617","15.1520746219238","15.0192269630261","14.2874492461037","14.1857775357971","14.4378652324305","14.448103201788","14.8112418339421","14.6520761204616","14.6207176165329","14.5422536024794","14.5073524253135","14.1145692330203","14.0783366124529","14.5847595484487","15.0853869099775","15.3873331257735","15.8035420433905","16.2518391363791","16.4020396719013","16.8456177277183","16.1997465120406","15.0163623010999","14.739196998577","14.7744414039744","15.4383053417452","15.8637049741115","15.9702231193132","15.4057689460227","13.8083899456291","14.2021879945943","14.7129375977067","14.9399637066857","15.3776901559902","15.5624028181039","15.7033499723589","15.5952355787576","15.9818978778843","15.408908937667","15.3728071594335","15.3037269043349","16.2011161793962","16.8996812796483","15.7549348076801","",
"French Polynesia","PYF","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Romania","ROU","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","4.38832772166105","4.07478691229035","4.02497723429166","4.05219948535719","4.20183486238532","4.46458383019318","4.4633771151343","4.52625437572929","5.1175","23.0563002680965","22.5218930078497","22.4129237709812","19.6623543856497","17.7871428356453","17.4020445168581","16.1077302703794","17.0360116234838","17.7360387162672","17.0566189702212","17.962709479419","16.6334160764758","16.4891000614035","17.7747637527772","17.4212661578016","17.4680569291356","17.9470572343657","17.5395257265186","16.7854444924841","15.2721052302458","16.2393386961731","17.2153737430501","17.1587053558134","17.7605860355839","17.9390645906369","18.9181762479079","17.1118362525795","15.586647387346","14.3743364188349","14.5223191022293","14.1465071921172","14.9237413745441","16.1575659433589","","",
"Russian Federation","RUS","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.2428726496447","13.7255344540838","15.778699595813","13.6349660680486","13.3140302043711","13.2340253899051","16.6229096832565","16.5682157586489","16.5513130624161","15.8180678239761","12.9563524123295","13.048348846076","13.9542036796753","13.7546730412872","12.933492451261","13.2553613046452","10.6420948088217","9.18312209969854","10.2884056740183","11.4687676015317","10.938399737976","10.7991196203537","11.6966312097742","10.847869154279","12.0728013906636","",
"Rwanda","RWA","Tax revenue (% of GDP)","GC.TAX.TOTL.GD.ZS","","","","","","","","","","","","","","8.63114789471918","10.1813104856358","7.52131880293373","9.90625535512987","10.901857372713","9.71992482034203","11.7021939827298","10.4676359309849","","","","","","","","","10.8269292690858","8.78380627032784","9.26006396078645","9.04825873562898","","","","","","","","","","","","","","","","","","","","","","12.947629272471","13.2938948827544","14.4161495047057","13.4513713908946","14.2497109124285","14.6053573065033","15.0744687955714","14.4637097884958","13.6800512034657","13.5080695457144","",
